systemId64,x,y,z,allegiance
1831560251755,84.53125,29.09375,-126.28125,Independent
1831560251763,68.3125,73.96875,-130.25,Independent
1831560268139,39.3125,-11.625,-93.09375,Empire
1831560268147,73.90625,67.8125,-75.46875,Independent
1831560284507,79.28125,-156.8125,18.1875,Independent
1831560284531,36.625,62.53125,-10.3125,Independent
1831560300891,40.59375,-124.9375,71.875,Independent
1831560300923,24.0,180.46875,103.0625,Independent
1831560317299,55.53125,81.28125,150.0625,Independent
1831577012579,161.375,-58.9375,-197.5,Empire
1831577012587,143.25,-1.875,-212.90625,Empire
1831577028971,138.0,-23.6875,-119.96875,Empire
1831577028979,132.5,99.1875,-159.25,Empire
1831577045347,98.96875,-103.53125,-72.125,Independent
1831577045355,151.1875,-15.71875,-63.71875,Empire
1831577045363,107.625,132.53125,-87.5,Empire
1831577061747,114.0,108.9375,-1.59375,Federation
1831577078123,118.4375,41.0,75.71875,Independent
1831577078131,128.15625,123.5,65.0625,Independent
1865886435683,-131.96875,-48.8125,-106.78125,Independent
1865886468443,-87.4375,-106.21875,17.46875,Independent
1865886484827,-124.78125,-105.46875,85.6875,Independent
1865886484851,-92.65625,86.0625,100.46875,Alliance
1865903196523,-23.46875,9.90625,-192.375,Independent
1865903196531,-52.78125,63.40625,-210.53125,Empire
1865903212883,-53.34375,-260.28125,-122.53125,Thargoid
1865903212899,-14.25,-32.5625,-146.5,Empire
1865903212915,2.375,126.28125,-133.875,Independent
1865903229259,-46.625,-271.03125,-91.6875,Thargoid
1865903229275,-1.09375,-142.0625,-53.09375,Independent
1865903229283,5.34375,-97.375,-58.4375,Independent
1865903229291,9.90625,25.875,-35.40625,Empire
1865903229299,-49.96875,59.03125,-75.96875,Independent
1865903229307,1.15625,140.9375,-25.90625,Federation
1865903245667,-15.375,-83.8125,-0.625,Independent
1865903245675,0.4375,19.21875,2.09375,Independent
1865903245683,-13.5625,108.9375,53.875,Independent
1865903245691,-12.21875,149.4375,-24.03125,Federation
1865903262051,-46.59375,-84.96875,81.03125,Independent
1865903262059,-38.0,47.21875,91.6875,Alliance
1865919973739,43.96875,-5.90625,-262.09375,Empire
1865919973747,33.28125,85.9375,-191.9375,Independent
1865919990123,38.3125,-6.9375,-107.875,Empire
1865919990131,45.125,67.03125,-140.25,Empire
1865920006491,19.8125,-118.75,-48.53125,Independent
1865920006499,71.125,-62.625,-84.71875,Empire
1865920006507,16.9375,-17.3125,-39.625,Empire
1865920006515,79.3125,81.375,-100.1875,Independent
1865920022875,69.375,-168.8125,12.90625,Independent
1865920022883,21.65625,-83.6875,-7.53125,Independent
1865920022891,50.78125,3.15625,-14.28125,Federation
1865920022899,30.1875,81.46875,0.09375,Independent
1865920039283,26.25,64.53125,80.03125,Independent
1865920055659,37.09375,20.6875,183.125,Independent
1865920055667,32.8125,85.8125,158.8125,Independent
1865936750947,156.0,-68.5,-196.25,Independent
1865936750955,136.5625,-16.3125,-208.90625,Independent
1865936767331,165.3125,-26.0625,-124.21875,Empire
1865936767355,140.0625,151.03125,-177.0,Independent
1865936783715,136.5,-40.90625,-91.84375,Empire
1865936783723,144.78125,29.78125,-66.15625,Empire
1865936800091,146.875,-106.9375,2.375,Independent
1865953544555,228.875,1.6875,-117.125,Independent
1866121300315,981.125,-110.53125,-202.65625,Guardian
1866154838379,1180.5625,-14.09375,-303.34375,Guardian
1900229429603,-172.15625,-43.75,0.84375,Independent
1900246174051,-80.3125,-80.53125,-148.8125,Independent
1900246174059,-70.65625,-20.875,-113.90625,Independent
1900246190427,-71.25,-167.625,-41.59375,Independent
1900246190435,-65.96875,-33.28125,-32.9375,Independent
1900246190443,-119.9375,-20.71875,-26.6875,Independent
1900246206843,-95.0,167.5,28.75,Independent
1900246223195,-77.90625,-131.25,80.96875,Independent
1900246223203,-112.3125,-86.0,117.9375,Federation
1900262951243,-63.59375,-319.09375,-147.40625,Independent
1900262951259,-7.84375,-164.09375,-124.09375,Independent
1900262951267,-31.34375,-48.03125,-140.9375,Independent
1900262951275,-10.875,-9.71875,-172.15625,Independent
1900262951283,-52.9375,97.09375,-107.90625,Empire
1900262967643,-18.84375,-121.03125,-28.75,Federation
1900262967651,13.65625,-94.5625,-64.84375,Independent
1900262967659,-25.6875,27.125,-54.28125,Independent
1900262967667,4.25,83.6875,-98.0625,Independent
1900262984027,-21.65625,-142.34375,27.21875,Independent
1900262984035,-8.5625,-40.28125,1.5,Federation
1900262984043,-7.96875,30.0,9.0,Independent
1900263000435,-44.0625,91.625,111.53125,Independent
1900263016803,-34.71875,-101.03125,199.875,Independent
1900263016811,-46.46875,-11.5625,149.21875,Independent
1900279712107,86.4375,30.0625,-225.15625,Empire
1900279712115,86.34375,107.84375,-194.96875,Independent
1900279728483,35.96875,-50.65625,-128.46875,Independent
1900279728491,77.9375,16.0,-133.90625,Empire
1900279728499,19.28125,58.40625,-149.21875,Empire
1900279744859,20.8125,-142.3125,-52.0,Independent
1900279744867,26.875,-78.625,-48.09375,Independent
1900279744875,26.25,4.0625,-28.78125,Empire
1900279744883,25.3125,55.21875,-82.5625,Empire
1900279761251,38.84375,-63.875,-17.78125,Federation
1900279761267,45.75,86.78125,-16.78125,Independent
1900279777635,49.71875,-72.375,104.84375,Independent
1900279777651,30.46875,80.125,95.78125,Independent
1900279794019,23.28125,-35.21875,203.125,Alliance
1900296489323,139.96875,-15.6875,-211.65625,Independent
1900296489331,133.125,110.84375,-244.46875,Empire
1900296505715,116.65625,74.46875,-153.15625,Independent
1900296505723,151.125,138.8125,-160.5,Independent
1900296522075,126.03125,-125.1875,-73.0625,Federation
1900296522083,115.96875,-34.71875,-77.875,Independent
1900296522091,98.375,-10.8125,-30.03125,Independent
1900296554843,131.71875,-109.1875,94.53125,Independent
1900296554859,136.34375,47.28125,97.90625,Independent
1900313282923,200.4375,-13.0,-117.53125,Empire
1900481055075,975.78125,-75.34375,-156.8125,Guardian
4958279698795,-27.5,-2.28125,14.3125,Federation
4958279698803,-31.53125,73.53125,12.65625,Independent
4958296476011,17.96875,54.21875,-20.375,Federation
4958296476019,61.5625,61.71875,17.0,Federation
93310848748360,-162.375,-9.375,-30.375,Independent
93312996100976,-141.65625,35.96875,-42.46875,Independent
93316217326400,-106.03125,-24.96875,-37.25,Independent
93316217326424,-114.3125,6.84375,-44.40625,Independent
93316217326464,-106.125,61.3125,-41.46875,Independent
93316217457576,-107.96875,107.1875,-30.0,Federation
93317291199384,-103.625,92.6875,-31.21875,Independent
93318364810160,-92.9375,121.03125,-38.0625,Independent
93321586035640,-56.84375,125.03125,-42.71875,Independent
93325881134000,-17.84375,118.0625,-30.375,Independent
93326954875792,-13.25,75.125,-29.71875,Independent
93332323453712,40.6875,-84.9375,-41.21875,Independent
93333397195656,50.0625,66.3125,-39.3125,Empire
93336618421112,77.59375,47.75,-38.375,Independent
93336618421176,76.0625,134.9375,-42.96875,Independent
93338766035872,97.21875,102.875,-25.03125,Empire
93341987130200,128.46875,12.125,-41.8125,Empire
93341987261248,125.6875,-17.9375,-33.8125,Federation
93343060872000,143.6875,-16.75,-41.34375,Empire
93344134613856,146.59375,18.125,-43.3125,Empire
14191420596,-118.34375,-69.09375,-89.78125,Independent
14191428788,-103.1875,-55.9375,78.5,Alliance
14195614900,68.34375,46.25,-105.375,Independent
14195623092,66.46875,-103.125,87.03125,Federation
14195623100,8.28125,60.71875,62.78125,Independent
14199809196,108.375,-127.34375,-105.90625,Federation
14199809204,104.3125,22.90625,-125.1875,Independent
5349918526264,-164.59375,-33.6875,-32.375,Independent
5349918526280,-162.0625,-14.75,-34.90625,Independent
5349918526328,-164.625,45.375,-27.78125,Independent
5350992137056,-152.21875,17.90625,-44.0625,Independent
5350992268128,-153.28125,15.71875,-33.5,Independent
5352065878920,-136.125,73.1875,-43.78125,Independent
5352066009968,-143.53125,36.5,-32.3125,Independent
5352066010000,-142.09375,75.625,-33.125,Independent
5353139620664,-133.78125,-26.28125,-38.71875,Independent
5353139751688,-134.09375,-93.375,-34.75,Independent
5354213362440,-120.59375,-94.59375,-37.09375,Independent
5354213362464,-122.46875,-63.84375,-44.28125,Independent
5354213362520,-124.15625,7.28125,-42.03125,Independent
5354213493512,-123.53125,-88.4375,-28.3125,Independent
5354213493560,-123.03125,-32.09375,-34.0,Federation
5355287104264,-113.3125,-92.09375,-42.40625,Independent
5355287104336,-113.28125,-4.09375,-44.59375,Independent
5355287104432,-113.78125,115.21875,-44.5625,Independent
5355287235464,-108.28125,70.8125,-27.375,Independent
5355287235488,-114.03125,95.03125,-32.46875,Independent
5355287235496,-109.53125,111.0625,-27.8125,Independent
5356360846088,-103.8125,-92.21875,-43.75,Independent
5356360977152,-102.96875,-104.375,-32.125,Independent
5356360977168,-104.78125,-77.9375,-31.125,Independent
5356360977248,-104.4375,17.71875,-34.96875,Independent
5357434587928,-88.8125,-70.25,-44.84375,Independent
5357434588008,-93.75,27.5625,-43.28125,Independent
5357434588016,-86.71875,39.0625,-41.59375,Independent
5357434588024,-88.46875,53.09375,-35.3125,Independent
5357434719120,-92.3125,76.8125,-33.90625,Independent
5358508329768,-84.84375,-52.78125,-44.4375,Independent
5358508329800,-84.0625,-13.5,-43.71875,Independent
5358508329808,-83.625,-3.03125,-39.375,Independent
5358508329832,-83.21875,25.625,-43.1875,Independent
5358508329872,-79.625,79.59375,-37.84375,Independent
5358508460840,-83.65625,-45.21875,-26.8125,Independent
5359582071616,-72.71875,-24.40625,-43.21875,Independent
5359582071640,-74.6875,6.6875,-44.65625,Independent
5359582071656,-72.6875,26.8125,-43.4375,Independent
5359582071664,-73.21875,35.5,-42.6875,Independent
5359582202656,-68.28125,-56.84375,-30.0625,Independent
5360655813408,-62.3125,-62.75,-42.75,Independent
5360655813496,-63.625,48.9375,-44.0,Independent
5360655813512,-63.71875,69.46875,-36.0625,Independent
5360655813536,-64.0,95.5625,-44.65625,Independent
5360655944520,-58.5,-12.15625,-33.53125,Independent
5361729555168,-47.59375,-137.375,-42.6875,Independent
5361729555176,-54.4375,-125.46875,-45.0,Independent
5361729555208,-47.0,-85.5625,-40.65625,Federation
5361729555224,-50.25,-72.09375,-43.75,Federation
5361729555240,-51.625,-49.4375,-44.34375,Independent
5361729555304,-54.8125,25.625,-42.125,Independent
5361729555312,-50.0625,43.15625,-40.625,Independent
5361729686264,-48.28125,-112.5625,-31.03125,Federation
5361729686472,-52.84375,146.9375,-33.5,Independent
5361730210696,-47.25,65.25,5.28125,Independent
5362803297136,-42.53125,44.3125,-38.0625,Independent
5362803428072,-41.09375,-129.1875,-34.625,Independent
5362803428208,-37.84375,43.46875,-30.375,Independent
5362803428232,-42.03125,65.75,-34.0,Independent
5362803428272,-43.03125,117.5625,-34.4375,Independent
5363877038936,-28.53125,11.125,-44.6875,Independent
5363877038960,-33.125,35.1875,-35.3125,Independent
5363877039008,-34.40625,104.0625,-35.09375,Independent
5363877169928,-34.1875,-94.53125,-32.09375,Independent
5363877170000,-34.78125,-3.15625,-34.125,Independent
5363877170016,-34.25,15.0,-33.875,Independent
5363877170056,-30.75,68.46875,-32.78125,Independent
5363877170112,-31.75,142.90625,-28.03125,Federation
5363877956448,-29.4375,21.53125,34.46875,Independent
5364950780768,-22.71875,15.40625,-44.75,Independent
5364950780808,-19.46875,67.15625,-36.3125,Independent
5364950780856,-19.53125,134.84375,-36.96875,Independent
5364950911752,-23.90625,-95.0,-34.28125,Independent
5364951173960,-19.46875,-8.25,-9.59375,Federation
5366024522584,-12.84375,7.5625,-42.125,Empire
5366024522624,-13.0625,55.3125,-43.65625,Independent
5366024522672,-14.625,124.90625,-36.25,Independent
5366024653592,-12.4375,-71.0625,-32.875,Independent
5366024653704,-12.03125,70.53125,-32.9375,Independent
5366024653720,-13.09375,85.4375,-32.125,Independent
5366025177936,-7.375,-2.4375,7.09375,Independent
5366025177952,-13.40625,24.65625,5.96875,Alliance
5367098264272,-2.96875,-164.5625,-42.8125,Independent
5367098264328,3.25,-92.1875,-44.0625,Independent
5367098264344,-2.8125,-74.78125,-45.0,Independent
5367098264352,4.15625,-63.3125,-39.3125,Federation
5367098264472,3.28125,86.9375,-36.125,Federation
5367098395400,-2.28125,-86.84375,-33.15625,Independent
5367098395408,-3.84375,-83.40625,-33.6875,Independent
5367098395552,-4.25,99.125,-34.875,Independent
5368172006200,6.25,-27.03125,-41.0,Federation
5368172006256,7.59375,37.03125,-44.75,Independent
5368172006352,6.3125,157.84375,-44.4375,Empire
5368172137232,5.375,-84.5625,-32.78125,Independent
5368172137248,5.125,-64.8125,-32.4375,Federation
5368172137304,5.625,11.5625,-29.53125,Empire
5368172137344,6.21875,56.21875,-33.5,Independent
5368172137352,6.21875,67.59375,-32.25,Federation
5368172137360,14.9375,78.09375,-33.625,Federation
5368172137368,7.59375,86.90625,-32.5625,Federation
5368172137392,7.25,116.5625,-32.40625,Independent
5369245747976,15.65625,-94.8125,-42.5625,Independent
5369245748024,15.21875,-33.4375,-44.3125,Federation
5369245748032,16.75,-23.03125,-43.71875,Empire
5369245748080,18.25,36.9375,-39.09375,Federation
5369245748144,17.625,115.65625,-44.875,Independent
5369245748152,17.875,127.46875,-42.71875,Independent
5369245879048,22.40625,-85.5,-34.03125,Independent
5369245879072,15.875,-62.03125,-32.90625,Federation
5369245879088,15.15625,-41.0625,-33.125,Empire
5369245879208,16.15625,105.8125,-33.84375,Independent
5369246010200,22.9375,6.5625,-22.9375,Federation
5369246927728,23.1875,36.3125,52.53125,Alliance
5370319489744,27.9375,-162.28125,-42.09375,Independent
5370319489840,32.46875,-36.5,-39.59375,Federation
5370319489848,25.25,-25.96875,-44.65625,Empire
5370319489864,27.1875,-12.21875,-43.96875,Empire
5370319489944,30.625,88.78125,-43.21875,Empire
5370319489968,26.96875,116.5,-39.03125,Independent
5370319620912,27.3125,-43.90625,-34.75,Federation
5370319620976,25.3125,35.8125,-32.15625,Independent
5370319620984,25.0625,47.75,-32.59375,Pilots Federation
5370319621008,26.6875,75.375,-35.0,Independent
5370319621016,32.78125,89.5625,-29.96875,Empire
5370319621056,25.0,136.21875,-32.3125,Independent
5370319752016,26.6875,-2.6875,-21.40625,Federation
5370319752024,34.03125,12.625,-22.0625,Federation
5370596559219,-55.9375,127.9375,41.875,Independent
5370596559227,-19.40625,145.6875,13.3125,Independent
5370613336435,81.21875,121.84375,11.90625,Independent
5370630113651,104.375,81.15625,21.9375,Independent
5371393231576,43.84375,-149.25,-44.625,Independent
5371393231592,37.3125,-133.8125,-44.8125,Independent
5371393231760,35.84375,77.15625,-43.625,Empire
5371393231784,36.53125,109.15625,-38.25,Independent
5371393362728,38.21875,-47.40625,-26.90625,Federation
5371393362768,35.65625,0.75,-29.4375,Federation
5371393362784,38.59375,18.21875,-33.625,Independent
5371393362808,36.90625,45.125,-34.3125,Independent
5371393362824,35.1875,67.28125,-33.4375,Empire
5371393362840,37.9375,85.1875,-33.90625,Federation
5371393362864,35.625,115.84375,-33.6875,Empire
5372466842568,52.21875,146.15625,-52.90625,Empire
5372466973480,47.46875,-53.34375,-43.75,Empire
5372466973488,46.65625,-43.6875,-43.34375,Empire
5372466973560,50.0625,46.6875,-40.625,Empire
5372467104592,50.375,4.5,-31.09375,Federation
5372467104664,47.5625,86.625,-33.78125,Federation
5372467104704,47.65625,135.71875,-33.96875,Empire
5373540715264,55.28125,-102.25,-42.59375,Independent
5373540715416,57.40625,86.8125,-43.5625,Empire
5373540846344,57.375,-85.71875,-31.65625,Independent
5373540846432,63.4375,24.1875,-34.25,Independent
5373540846440,62.875,31.625,-29.34375,Empire
5373540846448,57.65625,35.09375,-26.65625,Federation
5373540846480,61.53125,80.9375,-25.625,Independent
5374614457136,67.8125,-44.59375,-43.40625,Empire
5374614457208,67.03125,45.09375,-44.5,Independent
5374614588216,66.9375,-34.96875,-32.34375,Independent
5374614588280,67.84375,53.125,-29.40625,Independent
5375688198904,75.8125,-111.5625,-44.90625,Independent
5375688198960,79.46875,-36.21875,-35.875,Federation
5375688199024,81.125,37.21875,-42.4375,Empire
5375688199056,83.03125,83.25,-42.90625,Independent
5375688329992,76.0,-94.90625,-32.71875,Independent
5375688330016,79.625,-64.25,-25.5625,Independent
5375688330056,77.28125,-7.8125,-30.59375,Independent
5375688330080,80.875,18.09375,-30.65625,Empire
5375688330152,79.46875,111.28125,-32.59375,Empire
5376761940720,93.5625,-122.21875,-36.6875,Independent
5376761940776,85.4375,-50.25,-41.46875,Empire
5376761940800,94.9375,-16.09375,-44.65625,Independent
5376762071800,91.09375,-107.375,-32.125,Independent
5376762071944,87.90625,67.90625,-34.6875,Independent
5376762071968,88.90625,100.09375,-29.28125,Federation
5377835682600,96.90625,-54.625,-44.6875,Empire
5377835682608,103.75,-40.4375,-43.90625,Empire
5377835682664,103.09375,32.1875,-38.8125,Independent
5377835682688,96.8125,55.03125,-44.875,Independent
5377835682720,101.3125,96.75,-35.5625,Empire
5378909424488,105.3125,26.71875,-44.15625,Independent
5378909424560,106.09375,117.4375,-42.125,Empire
5378909555496,106.78125,-53.1875,-32.34375,Empire
5378909555504,109.90625,-44.59375,-28.3125,Federation
5378909555568,107.96875,35.875,-32.96875,Empire
5378909555608,110.25,91.75,-26.875,Federation
5378909555632,112.1875,118.90625,-26.78125,Federation
5379983297360,117.5,-2.25,-32.6875,Independent
5379983297456,116.96875,116.71875,-32.375,Empire
5381056908040,131.09375,-92.78125,-38.21875,Federation
5381056908072,132.03125,-49.25,-36.03125,Independent
5381056908104,134.0625,-8.96875,-35.09375,Independent
5381056908136,125.25,27.53125,-43.875,Empire
5381057039104,126.625,-103.46875,-33.59375,Independent
5381057039144,126.03125,-53.96875,-32.3125,Federation
5382130649904,135.25,-36.34375,-36.8125,Empire
5382130649960,139.6875,26.21875,-45.0,Empire
5382130781048,139.03125,46.9375,-28.15625,Empire
5382130781080,136.0,90.25,-26.15625,Federation
5383204391704,146.84375,-74.4375,-42.375,Independent
5383204522856,145.21875,30.46875,-26.59375,Empire
5383204522872,145.34375,45.375,-32.5625,Independent
5383204522888,149.53125,73.78125,-32.40625,Empire
5384278133576,158.375,-7.5625,-42.6875,Empire
5384278133584,159.71875,-3.5625,-40.53125,Empire
5384278264616,155.65625,-47.3125,-28.40625,Independent
5384278264624,161.8125,-43.375,-29.65625,Federation
5384278264680,161.5,31.96875,-31.90625,Independent
5384278264696,161.59375,52.75,-28.75,Independent
5404973074811,75.28125,156.09375,24.84375,Independent
5404989852011,142.25,54.90625,7.03125,Independent
5404989852019,114.15625,90.15625,9.0,Federation
95799985340,37.21875,91.28125,-235.84375,Independent
95799993532,55.875,93.125,-80.375,Empire
95800001716,-3.78125,9.6875,-22.875,Federation
48551167156,-197.28125,51.40625,1.4375,Independent
48555345076,-11.5,-51.46875,-186.375,Empire
48555353268,89.125,6.03125,-132.90625,Empire
48555353276,-47.71875,166.21875,-52.09375,Independent
48555361460,37.53125,-39.28125,114.5,Independent
48555361468,-10.96875,141.0625,105.0,Independent
48559547572,127.15625,12.125,-77.875,Empire
10510879075,98.65625,-41.90625,-260.21875,Independent
10510879083,104.84375,34.375,-233.71875,Empire
10510879091,98.0,98.0,-232.25,Empire
10510895467,108.28125,46.71875,-181.3125,Independent
10510911843,100.5625,-27.75,-89.34375,Empire
10510911851,101.0,36.15625,-94.34375,Independent
10510928235,95.25,-8.09375,-23.1875,Independent
10527672683,182.90625,49.0,-177.71875,Independent
10527672691,175.65625,110.28125,-144.25,Empire
83584029386,-170.5,-36.4375,-100.71875,Independent
83584094930,-165.25,9.4375,-3.90625,Independent
83584094938,-155.5625,45.25,-11.84375,Independent
83584127698,-164.71875,-16.0625,46.3125,Independent
83584127706,-164.0625,54.84375,39.125,Independent
83584160466,-154.5,-8.71875,74.3125,Independent
83584160474,-147.4375,22.25,79.40625,Federation
83651105490,-109.53125,8.09375,-106.34375,Independent
83651138242,-139.75,-82.53125,-91.875,Independent
83651138258,-135.25,10.5625,-98.03125,Independent
83651138274,-124.65625,82.03125,-71.15625,Independent
83651171018,-121.0625,-49.34375,-63.3125,Independent
83651171034,-113.5,52.59375,-42.65625,Federation
83651171050,-116.90625,101.3125,-37.875,Independent
83651203770,-141.34375,-105.8125,6.96875,Independent
83651203778,-140.96875,-72.375,-18.21875,Federation
83651203786,-136.75,-47.53125,13.71875,Independent
83651203802,-131.78125,28.71875,14.9375,Independent
83651203810,-106.8125,90.21875,11.4375,Independent
83651236546,-128.78125,-88.84375,20.125,Independent
83651236562,-117.75,11.1875,37.78125,Independent
83651236570,-106.5625,27.71875,40.40625,Independent
83651236578,-131.53125,72.125,40.21875,Independent
83651236586,-116.65625,115.21875,28.8125,Independent
83651269306,-114.875,-132.1875,83.53125,Independent
83651269314,-142.96875,-89.96875,56.0,Independent
83651269322,-126.78125,-27.3125,91.90625,Independent
83651269338,-111.25,18.21875,93.1875,Independent
83651302090,-107.53125,-32.875,122.5625,Independent
83651302098,-128.0,0.46875,131.5625,Independent
83651302106,-121.65625,45.84375,127.375,Independent
83718181586,-76.4375,-11.71875,-173.78125,Independent
83718181594,-71.53125,48.21875,-148.96875,Empire
83718214298,-74.25,-283.15625,-129.53125,Independent
83718214338,-91.96875,-69.8125,-126.71875,Independent
83718214346,-79.40625,-31.03125,-123.25,Independent
83718214354,-104.3125,9.0625,-119.90625,Independent
83718214370,-84.5,72.25,-122.5625,Federation
83718247106,-80.40625,-69.21875,-97.3125,Federation
83718247114,-79.15625,-31.21875,-78.625,Independent
83718247122,-97.0625,4.375,-67.6875,Independent
83718247138,-92.125,87.71875,-66.8125,Independent
83718279866,-103.375,-105.78125,-45.28125,Federation
83718279922,-72.21875,141.46875,-26.1875,Independent
83718312626,-93.375,-146.125,0.03125,Independent
83718312634,-83.5,-135.6875,-3.09375,Federation
83718312642,-92.6875,-81.03125,-4.34375,Independent
83718312650,-80.65625,-43.0,-6.21875,Independent
83718312658,-78.96875,13.84375,5.875,Federation
83718312674,-89.03125,94.21875,9.90625,Independent
83718312682,-70.25,124.875,-13.65625,Independent
83718312690,-81.75,161.0625,7.78125,Independent
83718345394,-65.65625,-149.4375,21.78125,Independent
83718345410,-92.4375,-78.96875,21.3125,Federation
83718345426,-72.71875,-5.875,45.40625,Alliance
83718345434,-76.46875,16.4375,39.03125,Federation
83718345442,-86.34375,88.4375,44.28125,Independent
83718345450,-99.34375,114.5,47.25,Federation
83718345458,-75.21875,151.1875,48.625,Independent
83718378186,-65.1875,-30.59375,66.59375,Federation
83718378194,-69.3125,-3.6875,93.375,Alliance
83718378202,-72.78125,19.9375,90.65625,Independent
83718378210,-78.25,61.25,85.34375,Alliance
83718378218,-92.40625,118.15625,90.625,Independent
83718410946,-98.90625,-96.59375,103.28125,Independent
83718410954,-81.34375,-45.71875,129.71875,Independent
83718410970,-95.53125,25.15625,130.15625,Independent
83718410986,-81.03125,97.09375,101.53125,Independent
83718443714,-82.125,-70.0,165.0625,Independent
83785290450,-44.3125,-13.0625,-150.96875,Empire
83785290458,-56.1875,42.375,-152.40625,Independent
83785323218,-64.125,-4.90625,-131.3125,Independent
83785323226,-36.25,47.96875,-106.9375,Independent
83785323234,-54.625,71.28125,-105.375,Independent
83785323242,-51.90625,105.59375,-113.875,Federation
83785355970,-60.28125,-73.9375,-96.03125,Independent
83785355978,-63.375,-35.5625,-92.59375,Federation
83785355986,-26.375,7.5,-101.15625,Federation
83785355994,-48.34375,49.21875,-69.5625,Independent
83785356002,-50.53125,92.0625,-75.5,Independent
83785388730,-60.71875,-108.0,-45.09375,Independent
83785388738,-44.8125,-69.6875,-61.6875,Independent
83785388754,-63.53125,-23.25,-53.28125,Independent
83785388762,-62.96875,40.25,-47.0625,Independent
83785388770,-26.25,87.34375,-28.71875,Independent
83785388778,-40.59375,100.9375,-49.25,Independent
83785421490,-41.5625,-161.71875,-23.8125,Independent
83785421498,-58.1875,-115.90625,-22.5625,Independent
83785421506,-60.53125,-73.78125,-9.0625,Independent
83785421514,-64.96875,-39.5625,-13.75,Federation
83785421522,-40.8125,-20.40625,-17.75,Federation
83785421538,-45.53125,85.125,14.59375,Independent
83785421554,-59.78125,164.1875,13.3125,Independent
83785454258,-61.8125,-166.21875,27.28125,Independent
83785454266,-41.15625,-108.25,23.4375,Independent
83785454274,-47.3125,-65.90625,16.90625,Independent
83785454282,-61.1875,-42.0,23.59375,Alliance
83785454290,-65.0,-22.59375,53.3125,Alliance
83785454298,-32.875,15.5,36.15625,Independent
83785454306,-36.15625,58.59375,54.6875,Independent
83785454322,-47.53125,142.03125,16.75,Independent
83785487034,-26.75,-140.90625,62.84375,Independent
83785487042,-58.5,-91.28125,57.40625,Federation
83785487050,-58.03125,-58.78125,59.5625,Alliance
83785487058,-30.03125,-23.8125,72.34375,Alliance
83785487066,-32.5625,15.40625,70.21875,Alliance
83785487082,-40.96875,123.59375,82.625,Independent
83785519818,-37.34375,-54.65625,111.46875,Alliance
83785519826,-26.125,-20.3125,117.53125,Alliance
83785519834,-46.96875,20.78125,128.46875,Independent
83785519850,-25.21875,109.21875,119.21875,Independent
83785552610,-35.40625,90.75,158.5,Independent
83852333786,-18.5625,26.6875,-228.21875,Independent
83852366538,10.59375,-30.25,-202.375,Empire
83852366546,-8.25,13.1875,-201.125,Independent
83852366554,-23.84375,47.46875,-206.90625,Empire
83852366570,-7.5,129.78125,-198.21875,Independent
83852399250,-5.125,-343.875,-168.34375,Thargoid
83852399306,-23.03125,-28.5,-150.03125,Empire
83852399322,-11.125,24.15625,-150.65625,Independent
83852399330,-14.59375,90.6875,-153.1875,Independent
83852432066,-5.875,-69.28125,-133.5,Independent
83852432074,-24.03125,-29.90625,-105.59375,Independent
83852432082,-14.71875,11.59375,-106.15625,Empire
83852432090,-1.25,22.03125,-130.4375,Independent
83852432098,-20.28125,94.0625,-110.6875,Empire
83852432106,0.8125,121.28125,-108.625,Independent
83852464826,-21.5,-107.0625,-102.40625,Independent
83852464834,-17.375,-69.125,-104.4375,Independent
83852464842,-13.5625,-28.28125,-71.59375,Empire
83852464858,-13.625,50.53125,-78.625,Independent
83852464866,-13.6875,92.46875,-74.5,Independent
83852464874,0.90625,128.71875,-66.90625,Empire
83852497586,-17.34375,-160.125,-57.59375,Independent
83852497594,-12.8125,-121.4375,-61.46875,Independent
83852497602,-13.25,-65.875,-52.0625,Independent
83852497610,-8.46875,-37.53125,-63.34375,Empire
83852497618,-3.3125,4.59375,-59.1875,Independent
83852497634,10.21875,60.8125,-26.53125,Independent
83852497642,8.34375,115.4375,-33.84375,Independent
83852497650,14.65625,159.09375,-35.40625,Federation
83852530354,-16.28125,-172.125,12.15625,Federation
83852530362,-23.25,-137.65625,-16.375,Independent
83852530370,-8.03125,-69.6875,-13.96875,Independent
83852530378,-22.125,-38.375,-17.625,Independent
83852530386,6.5,-19.65625,-21.0,Federation
83852530394,12.125,44.78125,3.15625,Federation
83852530402,11.875,62.21875,6.625,Independent
83852530410,6.21875,110.71875,10.1875,Independent
83852530418,-5.625,140.3125,-2.09375,Independent
83852563130,-3.375,-119.96875,16.15625,Federation
83852563162,-1.53125,27.46875,46.21875,Independent
83852563170,7.375,57.28125,43.15625,Independent
83852563178,6.53125,101.46875,51.40625,Independent
83852595906,-20.90625,-95.5625,65.3125,Federation
83852595914,8.28125,-64.0625,55.03125,Independent
83852595922,13.21875,-21.0625,64.21875,Alliance
83852595930,9.875,20.59375,57.84375,Independent
83852595938,-3.03125,56.8125,80.15625,Alliance
83852595946,7.09375,110.125,89.3125,Independent
83852628682,-10.5,-61.0,121.03125,Alliance
83852628690,-5.5625,-18.125,120.9375,Independent
83852628698,-5.15625,30.28125,129.25,Alliance
83852661474,13.0625,61.125,147.21875,Federation
83919442650,29.1875,46.28125,-244.46875,Empire
83919442658,43.28125,77.21875,-240.21875,Empire
83919475410,28.6875,5.03125,-208.5625,Empire
